GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1443013273	2022-05-26 11:23:55.087818	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1	H 	C2	H 		United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-26	07:54:00	obsr3126540	S111328796	Traveling	P22	EBIRD	88	1.680		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1431216446	2022-05-15 19:11:14.686523	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Gallagator/Linear Park Trail	L2071278	H	45.6709967	-111.0331832	2022-05-12	16:53:00	obsr510129	S110306184	Traveling	P22	EBIRD	40	0.901		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1446363871	2022-05-29 19:39:52.772406	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Red Cliff	L2163862	P	45.1723563	-111.2415934	2022-05-29	10:25:00	obsr410164	S111654160	Stationary	P21	EBIRD	10			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1437788110	2022-05-21 12:40:59.722896	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-21	08:59:00	obsr2148840	S110853557	Traveling	P22	EBIRD	101	2.253		2	1	G8426186	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1449513801	2023-03-14 21:12:48.015579	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Ousel Falls Trail	L2202780	H	45.2439836	-111.3311148	2022-05-29	11:00:00	obsr2941740	S111958687	Traveling	P22	EBIRD	90	3.219		4	1	G9820778	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1656550237	2023-03-15 17:45:12.295604	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Ousel Falls Trail	L2202780	H	45.2439836	-111.3311148	2022-05-29	11:00:00	obsr3259553	S130993235	Traveling	P22	EBIRD	90	3.219		4	1	G9820778	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1431053493	2022-05-15 17:23:48.372873	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Custer Gallatin National Forest, Gallatin Gateway US-MT 45.37106, -111.17487	L19022944	P	45.3710630	-111.1748660	2022-05-13	18:29:00	obsr611141	S110291057	Incidental	P20	EBIRD				2	0	G8387323	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1470777874	2022-07-01 11:26:14.239901	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Axtell-Anceny Bridge FAS	L3340130	H	45.6231024	-111.2052441	2022-05-25	06:48:00	obsr1570662	S114157875	Traveling	P22	EBIRD	45	1.028		2	1	G8622787	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1437880450	2022-05-21 13:43:21.517351	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-21	09:28:00	obsr1730745	S110860759	Traveling	P22	EBIRD	116	3.031		1	1		0	1	0		38-41 degrees F, mostly cloudy, calm.		
URN:CornellLabOfOrnithology:EBIRD:OBS1447367952	2022-07-01 11:26:14.239901	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Axtell-Anceny Bridge FAS	L3340130	H	45.6231024	-111.2052441	2022-05-25	06:48:00	obsr2577383	S111240899	Traveling	P22	EBIRD	45	1.028		2	1	G8622787	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1414632990	2022-05-11 15:02:59.162758	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-04	11:13:00	obsr2185620	S108922478	Stationary	P21	EBIRD	5			1	0		0	1	0			Two breeding adults and nestlings. Nest under bridge above Bozeman Creek	
URN:CornellLabOfOrnithology:EBIRD:OBS1414553861	2022-10-22 19:17:13.980479	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-04	09:16:00	obsr344714	S108916497	Traveling	P22	EBIRD	59	1.618		2	1	G8303649	0	1	0		This checklist is in memory of the late, great Chuck Carlson, one of my bird heroes, and a birding mentor to so many in Montana and elsewhere. Sunny, 45 degrees,calm. Walked the trails in this urban Nature Preserve. East Gallatin River running high after recent snow and rain.  No warblers- darn.  But lots of singing,copulating, and carrying on for the breeding birds!	Under the old railroad bridge over the East Gallatin River, on rocks. River is very high from recent rain.	
URN:CornellLabOfOrnithology:EBIRD:OBS1446029754	2022-05-29 13:30:15.331776	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-29	09:15:00	obsr1283094	S111616767	Traveling	P22	EBIRD	128	4.034		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1442404928	2022-05-25 16:29:56.578487	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Canyon Road--from the gate to Langhor Campground	L14326542	P	45.5422499	-111.0378543	2022-05-25	10:51:00	obsr247322	S111273564	Traveling	P22	EBIRD	29	6.437		1	1		0	1	0		60 f, cloudy.  Biking		
URN:CornellLabOfOrnithology:EBIRD:OBS1412744748	2022-05-02 19:10:58.937018	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				X					United States	US	Montana	US-MT	Gallatin	US-MT-031		10	USFWS_773		Drinking Horse Trail	L2830287	H	45.7054900	-110.9743166	2022-05-02	08:00:00	obsr1239262	S108769024	Traveling	P22	EBIRD	75	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1439037370	2022-05-22 15:39:46.768166	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-22	08:09:00	obsr1283094	S110965060	Traveling	P22	EBIRD	98	3.630		1	1		0	1	0		Nature Sanctuary and park.		
URN:CornellLabOfOrnithology:EBIRD:OBS1435133427	2022-05-18 21:12:01.820044	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Glen Lake Rotary Park--Trails east of the river	L2191787	H	45.7062552	-111.0325441	2022-05-18	15:46:00	obsr430055	S110625153	Traveling	P22	EBIRD	62	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1443542639	2022-05-26 23:42:16.469926	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			68060 Kleinschmidt Rd, Gallatin Gateway US-MT (45.5004,-111.2699)	L19294927	P	45.5003770	-111.2698910	2022-05-26	20:30:00	obsr421815	S111379875	Stationary	P21	EBIRD	30			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1439106146	2022-05-24 13:35:46.798808	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2	CN	C4	CN		United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-22	08:21:00	obsr429628	S110971773	Traveling	P22	EBIRD	90	3.235		1	1		0	1	0			One was carrying nesting material and looked like it had food as well. The other was near by upstream.	
URN:CornellLabOfOrnithology:EBIRD:OBS1444382478	2022-05-27 23:05:52.312067	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				4					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Madison River - Between the Lakes	L9351352	P	44.8647080	-111.3511550	2022-05-27	09:00:00	obsr934515	S111458241	Traveling	P22	EBIRD	120	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1415636998	2022-10-22 19:17:14.583431	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-04	09:16:00	obsr3119931	S109003423	Traveling	P22	EBIRD	59	1.618		2	1	G8303649	0	1	0		This checklist is in memory of the late, great Chuck Carlson, one of my bird heroes, and a birding mentor to so many in Montana and elsewhere. Sunny, 45 degrees,calm. Walked the trails in this urban Nature Preserve. East Gallatin River running high after recent snow and rain.  No warblers- darn.  But lots of singing,copulating, and carrying on for the breeding birds!	Under the old railroad bridge over the East Gallatin River, on rocks. River is very high from recent rain.	
URN:CornellLabOfOrnithology:EBIRD:OBS1447554330	2022-05-30 22:38:35.961726	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Glen Lake Rotary Park--Trails east of the river	L2191787	H	45.7062552	-111.0325441	2022-05-30	16:21:00	obsr510129	S111772741	Traveling	P22	EBIRD	64	1.545		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1443470093	2022-05-29 00:41:04.725545	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Grotto Falls Area	L1235891	H	45.4442652	-110.9627295	2022-05-26	18:18:00	obsr3003749	S111374326	Traveling	P22	EBIRD	40	2.913		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1412495415	2022-10-22 19:21:03.715068	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-02	10:51:00	obsr535408	S108746858	Traveling	P22	EBIRD_PNW	75	2.133		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1414770489	2022-05-04 15:18:27.602578	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Madison River, West Yellowstone US-MT 44.85461, -111.34940	L18845505	P	44.8546070	-111.3494040	2022-05-04	12:10:00	obsr1771604	S108934010	Traveling	P22	EBIRD	67	2.642		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1415829808	2022-10-22 18:49:29.839605	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				3	N 	C3	N 		United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-05	08:16:00	obsr535408	S109019119	Traveling	P22	EBIRD_PNW	105	2.341		12	1		0	1	0		Audubon bird walk		
URN:CornellLabOfOrnithology:EBIRD:OBS1442984979	2022-05-26 10:55:00.684729	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10	USFWS_773		Drinking Horse Trail	L2830287	H	45.7054900	-110.9743166	2022-05-26	06:43:00	obsr1283094	S111326514	Traveling	P22	EBIRD	124	3.995		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1655937987	2023-03-14 21:12:48.015579	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Ousel Falls Trail	L2202780	H	45.2439836	-111.3311148	2022-05-29	11:00:00	obsr3671574	S130938484	Traveling	P22	EBIRD	90	3.219		4	1	G9820778	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1444956098	2022-05-30 08:50:21.75045	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Red Cliff	L2163862	P	45.1723563	-111.2415934	2022-05-27	15:30:00	obsr410164	S111512801	Stationary	P21	EBIRD	67			4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1412245656	2022-05-02 12:20:48.549829	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-02	09:02:00	obsr2394243	S108726950	Traveling	P22	EBIRD	78	3.628		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1443098044	2022-05-26 13:04:39.621283	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Red Cliff	L2163862	P	45.1723563	-111.2415934	2022-05-26	09:16:00	obsr410164	S111337254	Traveling	P22	EBIRD	41	0.204		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1415734767	2022-10-22 19:25:09.444772	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-05	08:35:00	obsr600534	S109012195	Traveling	P22	EBIRD	85	2.410		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1425461636	2022-10-22 19:12:03.012485	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2	ON	C4	ON		United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-12	15:01:00	obsr523364	S109818470	Traveling	P22	EBIRD	98	1.773		2	1	G8352033	0	1	0			In box under trestle bridge.	
URN:CornellLabOfOrnithology:EBIRD:OBS1417985909	2022-10-22 19:25:01.677886	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-06	19:00:00	obsr45736	S109193619	Traveling	P22	EBIRD	60	1.127		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1437797663	2022-05-21 12:40:59.722896	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-21	08:59:00	obsr2822583	S110853586	Traveling	P22	EBIRD	101	2.253		2	1	G8426186	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1426949655	2022-05-15 17:23:48.372873	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Custer Gallatin National Forest, Gallatin Gateway US-MT 45.37106, -111.17487	L19022944	P	45.3710630	-111.1748660	2022-05-13	18:29:00	obsr429352	S109947809	Incidental	P20	EBIRD				2	0	G8387323	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1415031365	2022-05-05 09:11:17.262165	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				X					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Langohr Campground	L1235908	H	45.5344463	-111.0164273	2022-05-04	11:29:00	obsr600534	S108957694	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1437104932	2022-05-21 08:07:20.83976	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-20	17:33:00	obsr45736	S110794508	Traveling	P22	EBIRD	39	1.658		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1411567079	2022-05-01 20:34:14.443277	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Lava Lake trail	L772170	H	45.4061939	-111.2246042	2022-05-01	17:00:00	obsr2047702	S108672745	Traveling	P22	EBIRD	30	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1429478180	2022-05-14 22:01:55.700068	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Monforton School	L4121106	P	45.6746726	-111.1725426	2022-05-14	17:30:00	obsr592594	S110163179	Stationary	P21	EBIRD	15			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1437282953	2022-05-21 01:15:48.388036	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-20	18:07:00	obsr600534	S110807961	Traveling	P22	EBIRD	70	1.200		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1425465457	2022-10-22 18:17:00.453343	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2	ON	C4	ON		United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-12	15:01:00	obsr309548	S109818469	Traveling	P22	EBIRD	98	1.773		2	1	G8352033	0	1	0		57F, partly cloudy, no wind.	In box under trestle bridge.	
URN:CornellLabOfOrnithology:EBIRD:OBS1448209442	2022-05-31 19:11:49.262212	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				4					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-31	14:26:00	obsr1117698	S111835761	Traveling	P22	EBIRD	90	1.609		1	1		0	1	0			3 babies in nest	
URN:CornellLabOfOrnithology:EBIRD:OBS1440373578	2022-05-23 13:36:03.634649	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Creek riparian/canyon mouth	L1553572	P	45.5834588	-111.0824868	2022-05-23	09:29:00	obsr247322	S111089401	Traveling	P22	EBIRD	71	1.770		1	1		0	1	0		44-47 f, becoming cloudy.		
URN:CornellLabOfOrnithology:EBIRD:OBS1416156397	2022-05-06 13:04:36.037646	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-05	15:37:00	obsr2950638	S109046503	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1435606757	2022-05-19 16:51:54.160486	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-19	07:40:00	obsr909409	S110664260	Traveling	P22	EBIRD	104	2.221		9	0		0	1	0		Distractedly guiding a bird walk for Sacajawea Audubon Society.		
URN:CornellLabOfOrnithology:EBIRD:OBS1417498189	2022-05-06 19:32:05.368622	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-06	16:34:00	obsr3063749	S109154466	Traveling	P22	EBIRD	56	1.910		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1443540008	2022-05-26 23:22:53.578165	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1	CF	C4	CF		United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-05-24	16:36:00	obsr429628	S111379296	Traveling	P22	EBIRD	49	1.465		2	1		0	1	0			Skwala stone fly.	
URN:CornellLabOfOrnithology:EBIRD:OBS1414704406	2022-10-22 18:59:22.619972	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Glen Lake Rotary Park	L3887446	H	45.7047752	-111.0375201	2022-05-04	10:54:00	obsr1592136	S108928261	Traveling	P22	EBIRD	83	2.211		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1467077223	2022-06-25 19:00:13.035832	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Storm Castle Trail #185	L12054108	H	45.4094585	-111.0409675	2022-06-23	17:00:00	obsr3258556	S113777942	Stationary	P21	EBIRD	60			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1462995628	2022-06-19 19:30:23.055352	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Spanish Creek Rd.--Lower 5 miles	L2888305	H	45.4989897	-111.3219202	2022-06-19	10:16:00	obsr421093	S113313722	Traveling	P22	EBIRD	25	0.459		6	0	G8576420	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1460911001	2022-11-01 21:08:13.434416	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Canyon--Mile Marker 5	L19663447	P	45.5425290	-111.0282580	2022-06-14	17:11:00	obsr1212286	S113096032	Stationary	P21	EBIRD	15			8	1	G8560803	1	1	0			Great views of a bird in the stream.	
URN:CornellLabOfOrnithology:EBIRD:OBS1469729184	2022-06-29 17:31:39.973689	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Bracket Creek Trail	L11971200	H	45.8587046	-110.8799310	2022-06-29	09:19:00	obsr510129	S114052897	Traveling	P22	EBIRD	93	2.092		1	1		0	1	0				
